sen	verb	verb_idx	cop	cop_idx	child	child_idx	child_features	child_upos	head	head_idx	head_features	head_upos	distance	attractors	metadata	swap_head	feature_vals	prefix	wrong_sen	congruent_attractors	incongruent_attractors	num_attractors	num_congruent_attractors	num_incongruent_attractors	has_attractors	only_has_congruent_attractors	only_has_incongruent_attractors	sample_weight	phenomenon	lang	grammatical_feature	ungrammatical_feature	wo	inflect_item	agreement_certainty
Daarnaast zijn er diverse boeken verschenen in verband met de series.	verschenen	5	zijn	1.0	boeken	4	{'Number': 'Plur', 'lemma': 'boek'}	NOUN	zijn	1	{'Number': 'Plur', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'zijn'}	AUX	-3	[]	{'archive': 'WR-P-E-I-train.collection', 'source': 'LassyDevelop/WR-P-E-I-0000027197/WR-P-E-I-0000027197.p.1.s.2.xml', 'sent_id': 'WR-P-E-I-0000027197.p.1.s.2', 'text': 'Daarnaast zijn er diverse boeken verschenen in verband met de series.', 'auto': 'ALUD2.13.0', 'treebank': 'UD_Dutch-LassySmall/nl_lassysmall-ud-train.conllu'}	is	PL -> SG	Daarnaast	Daarnaast is er diverse boeken verschenen in verband met de series.	[]	[]	0	0	0	False	False	False	5.214256273573122e-06	SV-#	nld	PL	SG	VS	aux	+
Zo is seks taboe, mogen er geen hoofdpersonen bijkomen of afvallen, mogen de hoofdpersonen niet veranderen of verouderen, en mag een aantal gegeven situaties niet veranderen (bijvoorbeeld een huwelijk tussen Sidonia en Lambik zal nooit plaatsvinden).	bijkomen	9	mogen	5.0	hoofdpersonen	8	{'Number': 'Plur', 'lemma': 'hoofdpersoon'}	NOUN	mogen	5	{'Number': 'Plur', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'mogen'}	AUX	-3	[]	{'archive': 'nl_lassysmalldevelop-ud-train.collection', 'source': 'LassyDevelop/wiki-9844/wiki-9844.p.26.s.2.xml', 'sent_id': 'wiki-9844.p.26.s.2', 'text': 'Zo is seks taboe, mogen er geen hoofdpersonen bijkomen of afvallen, mogen de hoofdpersonen niet veranderen of verouderen, en mag een aantal gegeven situaties niet veranderen (bijvoorbeeld een huwelijk tussen Sidonia en Lambik zal nooit plaatsvinden).', 'auto': 'ALUD2.13.0', 'treebank': 'UD_Dutch-LassySmall/nl_lassysmall-ud-train.conllu'}	mag	PL -> SG	Zo is seks taboe,	Zo is seks taboe, mag er geen hoofdpersonen bijkomen of afvallen, mogen de hoofdpersonen niet veranderen of verouderen, en mag een aantal gegeven situaties niet veranderen (bijvoorbeeld een huwelijk tussen Sidonia en Lambik zal nooit plaatsvinden).	[]	[]	0	0	0	False	False	False	1.1514815937473977e-05	SV-#	nld	PL	SG	VS	aux	+
Op deze manier konden toch nog 7000 mensen van België naar Nederland vluchten.	vluchten	12	konden	3.0	mensen	7	{'Number': 'Plur', 'lemma': 'mens'}	NOUN	konden	3	{'Number': 'Plur', 'Tense': 'Past', 'VerbForm': 'Fin', 'lemma': 'kunnen'}	AUX	-4	[]	{'archive': 'WR-P-E-I-train.collection', 'source': 'LassyDevelop/WR-P-E-I-0000050381/WR-P-E-I-0000050381.p.1.s.374.xml', 'sent_id': 'WR-P-E-I-0000050381.p.1.s.374', 'text': 'Op deze manier konden toch nog 7000 mensen van België naar Nederland vluchten.', 'auto': 'ALUD2.13.0', 'treebank': 'UD_Dutch-LassySmall/nl_lassysmall-ud-train.conllu'}	kon	PL -> SG	Op deze manier	Op deze manier kon toch nog 7000 mensen van België naar Nederland vluchten.	[]	[]	0	0	0	False	False	False	4.489206993167243e-06	SV-#	nld	PL	SG	VS	aux	+
Toen de maand november aangebroken was waren bijna alle bisschoppen die Urbanus opgeroepen had gearriveerd voor het concilie van Clermont.	gearriveerd	14	waren	6.0	bisschoppen	9	{'Number': 'Plur', 'lemma': 'bisschop'}	NOUN	waren	6	{'Number': 'Plur', 'Tense': 'Past', 'VerbForm': 'Fin', 'lemma': 'zijn'}	AUX	-3	[]	{'archive': 'WR-P-E-I-train.collection', 'source': 'LassyDevelop/WR-P-E-I-0000086197/WR-P-E-I-0000086197.p.1.s.54.xml', 'sent_id': 'WR-P-E-I-0000086197.p.1.s.54', 'text': 'Toen de maand november aangebroken was waren bijna alle bisschoppen die Urbanus opgeroepen had gearriveerd voor het concilie van Clermont.', 'auto': 'ALUD2.13.0', 'treebank': 'UD_Dutch-LassySmall/nl_lassysmall-ud-train.conllu'}	was	PL -> SG	Toen de maand november aangebroken was	Toen de maand november aangebroken was was bijna alle bisschoppen die Urbanus opgeroepen had gearriveerd voor het concilie van Clermont.	[]	[]	0	0	0	False	False	False	1.2015460108668495e-05	SV-#	nld	PL	SG	VS	aux	+
Door de plaatsing van de bewapening in uitstekende barbettes aan de zijkant had de tank van voren een enorme dode hoek, ook al waren de kanonnen die kant op gericht (de machinegeweren, c.q. te bedienen door de laders, staken naar achteren).	gericht	30	waren	24.0	kanonnen	26	{'Number': 'Plur', 'lemma': 'kanon'}	NOUN	waren	24	{'Number': 'Plur', 'Tense': 'Past', 'VerbForm': 'Fin', 'lemma': 'zijn'}	AUX	-2	[]	{'archive': 'WR-P-E-I-train.collection', 'source': 'LassyDevelop/WR-P-E-I-0000036627/WR-P-E-I-0000036627.p.1.s.116.xml', 'sent_id': 'WR-P-E-I-0000036627.p.1.s.116', 'text': 'Door de plaatsing van de bewapening in uitstekende barbettes aan de zijkant had de tank van voren een enorme dode hoek, ook al waren de kanonnen die kant op gericht (de machinegeweren, c.q. te bedienen door de laders, staken naar achteren).', 'auto': 'ALUD2.13.0', 'treebank': 'UD_Dutch-LassySmall/nl_lassysmall-ud-train.conllu'}	was	PL -> SG	Door de plaatsing van de bewapening in uitstekende barbettes aan de zijkant had de tank van voren een enorme dode hoek, ook al	Door de plaatsing van de bewapening in uitstekende barbettes aan de zijkant had de tank van voren een enorme dode hoek, ook al was de kanonnen die kant op gericht (de machinegeweren, c.q. te bedienen door de laders, staken naar achteren).	[]	[]	0	0	0	False	False	False	4.768039725662102e-06	SV-#	nld	PL	SG	VS	aux	+
Wanneer staatssecretaris Grosheide ook deze groep (ongeveer 400 leraren) via eenjarige cursussen op tweedegraads niveau gebracht zou hebben, zouden ongetwijfeld alle mavo-leraren met dezelfde opleiding (hoofdakte en twee lo-akten) binnen de kortste keren bij het ministerie aan de bel getrokken hebben.	getrokken	44	zouden	21.0	mavo-leraren	24	{'Number': 'Plur', 'lemma': 'mavoleraar'}	NOUN	zouden	21	{'Number': 'Plur', 'Tense': 'Past', 'VerbForm': 'Fin', 'lemma': 'zullen'}	AUX	-3	[]	{'archive': 'nl_alpinodev-ud-train.collection', 'source': 'Treebank/cdb/2803.xml', 'sent_id': 'cdb\\2803', 'text': 'Wanneer staatssecretaris Grosheide ook deze groep (ongeveer 400 leraren) via eenjarige cursussen op tweedegraads niveau gebracht zou hebben, zouden ongetwijfeld alle mavo-leraren met dezelfde opleiding (hoofdakte en twee lo-akten) binnen de kortste keren bij het ministerie aan de bel getrokken hebben.', 'auto': 'ALUD2.12.3', 'treebank': 'UD_Dutch-Alpino/nl_alpino-ud-train.conllu'}	zou	PL -> SG	Wanneer staatssecretaris Grosheide ook deze groep (ongeveer 400 leraren) via eenjarige cursussen op tweedegraads niveau gebracht zou hebben,	Wanneer staatssecretaris Grosheide ook deze groep (ongeveer 400 leraren) via eenjarige cursussen op tweedegraads niveau gebracht zou hebben, zou ongetwijfeld alle mavo-leraren met dezelfde opleiding (hoofdakte en twee lo-akten) binnen de kortste keren bij het ministerie aan de bel getrokken hebben.	[]	[]	0	0	0	False	False	False	1.5353087916631972e-05	SV-#	nld	PL	SG	VS	aux	+
Dan zouden de premies van de ziekenfondsen en particuliere verzekeraars misschien weer omhoog moeten, hetgeen betekent dat de gemeenschap indirect de lasten van de onrendabele horeca-bedrijven draagt.	moeten	13	zouden	1.0	premies	3	{'Number': 'Plur', 'lemma': 'premie'}	NOUN	zouden	1	{'Number': 'Plur', 'Tense': 'Past', 'VerbForm': 'Fin', 'lemma': 'zullen'}	AUX	-2	[]	{'archive': 'nl_alpinodev-ud-train.collection', 'source': 'Treebank/cdb/6054.xml', 'sent_id': 'cdb\\6054', 'text': 'Dan zouden de premies van de ziekenfondsen en particuliere verzekeraars misschien weer omhoog moeten, hetgeen betekent dat de gemeenschap indirect de lasten van de onrendabele horeca-bedrijven draagt.', 'auto': 'ALUD2.12.3', 'treebank': 'UD_Dutch-Alpino/nl_alpino-ud-train.conllu'}	zou	PL -> SG	Dan	Dan zou de premies van de ziekenfondsen en particuliere verzekeraars misschien weer omhoog moeten, hetgeen betekent dat de gemeenschap indirect de lasten van de onrendabele horeca-bedrijven draagt.	[]	[]	0	0	0	False	False	False	6.092495205012688e-06	SV-#	nld	PL	SG	VS	aux	+
Ook in Suriname hebben een aantal Wolderse jongens als militair hun werk gedaan.	gedaan	12	hebben	3.0	jongens	7	{'Number': 'Plur', 'lemma': 'jongen'}	NOUN	hebben	3	{'Number': 'Plur', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'hebben'}	AUX	-4	[{'id': 6, 'form': 'aantal', 'lemma': 'aantal', 'upos': 'NOUN', 'xpos': 'N|soort|ev|basis|onz|stan', 'feats': {'Gender': 'Neut', 'Number': 'Sing'}, 'head': 8, 'deprel': 'nmod', 'deps': [('nmod', 8)], 'misc': None}]	{'archive': 'WR-P-E-I-train.collection', 'source': 'LassyDevelop/WR-P-E-I-0000050381/WR-P-E-I-0000050381.p.1.s.737.xml', 'sent_id': 'WR-P-E-I-0000050381.p.1.s.737', 'text': 'Ook in Suriname hebben een aantal Wolderse jongens als militair hun werk gedaan.', 'auto': 'ALUD2.13.0', 'treebank': 'UD_Dutch-LassySmall/nl_lassysmall-ud-train.conllu'}	heb	PL -> SG	Ook in Suriname	Ook in Suriname heb een aantal Wolderse jongens als militair hun werk gedaan.	[]	[{'id': 6, 'form': 'aantal', 'lemma': 'aantal', 'upos': 'NOUN', 'xpos': 'N|soort|ev|basis|onz|stan', 'feats': {'Gender': 'Neut', 'Number': 'Sing'}, 'head': 8, 'deprel': 'nmod', 'deps': [('nmod', 8)], 'misc': None}]	1	0	1	True	False	True	6.454237107810316e-05	SV-#	nld	PL	SG	VS	aux	+
Zo zijn er enzymen betrokken bij de afbraak van het voedsel dat wij eten.	betrokken	4	zijn	1.0	enzymen	3	{'Number': 'Plur', 'lemma': 'enzym'}	NOUN	zijn	1	{'Number': 'Plur', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'zijn'}	AUX	-2	[]	{'archive': 'nl_alpinodev-ud-train.collection', 'source': 'Treebank/cdb/1261.xml', 'sent_id': 'cdb\\1261', 'text': 'Zo zijn er enzymen betrokken bij de afbraak van het voedsel dat wij eten.', 'auto': 'ALUD2.12.3', 'treebank': 'UD_Dutch-Alpino/nl_alpino-ud-train.conllu'}	is	PL -> SG	Zo	Zo is er enzymen betrokken bij de afbraak van het voedsel dat wij eten.	[]	[]	0	0	0	False	False	False	2.0691493149099694e-06	SV-#	nld	PL	SG	VS	aux	+
Tot 1809 zouden nog vier Coalitieoorlogen volgen.	volgen	6	zouden	2.0	Coalitieoorlogen	5	{'Number': 'Plur', 'lemma': 'coalitieoorlog'}	NOUN	zouden	2	{'Number': 'Plur', 'Tense': 'Past', 'VerbForm': 'Fin', 'lemma': 'zullen'}	AUX	-3	[]	{'archive': 'WR-P-E-I-train.collection', 'source': 'LassyDevelop/WR-P-E-I-0000054957/WR-P-E-I-0000054957.p.2.s.118.xml', 'sent_id': 'WR-P-E-I-0000054957.p.2.s.118', 'text': 'Tot 1809 zouden nog vier Coalitieoorlogen volgen.', 'auto': 'ALUD2.13.0', 'treebank': 'UD_Dutch-LassySmall/nl_lassysmall-ud-train.conllu'}	zou	PL -> SG	Tot 1809	Tot 1809 zou nog vier Coalitieoorlogen volgen.	[]	[]	0	0	0	False	False	False	1.5353087916631972e-05	SV-#	nld	PL	SG	VS	aux	+
Hun 'rats, kuch en bonen' moesten de huursoldaten in die dagen namelijk veelal zelf zien te organiseren.	zien	17	moesten	8.0	huursoldaten	10	{'Number': 'Plur', 'lemma': 'huursoldaat'}	NOUN	moesten	8	{'Number': 'Plur', 'Tense': 'Past', 'VerbForm': 'Fin', 'lemma': 'moeten'}	AUX	-2	[]	"{'archive': 'WR-P-E-I-train.collection', 'source': 'LassyDevelop/WR-P-E-I-0000039352/WR-P-E-I-0000039352.p.3.s.71.xml', 'sent_id': 'WR-P-E-I-0000039352.p.3.s.71', 'text': ""Hun 'rats, kuch en bonen' moesten de huursoldaten in die dagen namelijk veelal zelf zien te organiseren."", 'auto': 'ALUD2.13.0', 'treebank': 'UD_Dutch-LassySmall/nl_lassysmall-ud-train.conllu'}"	moest	PL -> SG	Hun 'rats, kuch en bonen'	Hun 'rats, kuch en bonen' moest de huursoldaten in die dagen namelijk veelal zelf zien te organiseren.	[]	[]	0	0	0	False	False	False	7.310994246015223e-06	SV-#	nld	PL	SG	VS	aux	+
In de jaren '80 en begin jaren '90 zijn er feiten gebeurd waardoor het vertrouwen in de Belgische politie en justitie ver te zoeken was.	gebeurd	11	zijn	8.0	feiten	10	{'Number': 'Plur', 'lemma': 'feit'}	NOUN	zijn	8	{'Number': 'Plur', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'zijn'}	AUX	-2	[]	"{'archive': 'nl_lassysmalldevelop-ud-train.collection', 'source': 'LassyDevelop/wiki-7064/wiki-7064.p.47.s.1.xml', 'sent_id': 'wiki-7064.p.47.s.1', 'text': ""In de jaren '80 en begin jaren '90 zijn er feiten gebeurd waardoor het vertrouwen in de Belgische politie en justitie ver te zoeken was."", 'auto': 'ALUD2.13.0', 'treebank': 'UD_Dutch-LassySmall/nl_lassysmall-ud-train.conllu'}"	is	PL -> SG	In de jaren '80 en begin jaren '90	In de jaren '80 en begin jaren '90 is er feiten gebeurd waardoor het vertrouwen in de Belgische politie en justitie ver te zoeken was.	[]	[]	0	0	0	False	False	False	2.0691493149099694e-06	SV-#	nld	PL	SG	VS	aux	+
Daarnaast hadden de revolutionairen al precedenten gezet in het ondermijnen (of zelfs compleet vernietigen) van de aristocratische macht door de confiscatie van landgoederen.	gezet	6	hadden	1.0	revolutionairen	3	{'Number': 'Plur', 'lemma': 'revolutionair'}	NOUN	hadden	1	{'Number': 'Plur', 'Tense': 'Past', 'VerbForm': 'Fin', 'lemma': 'hebben'}	AUX	-2	[]	{'archive': 'WR-P-E-I-train.collection', 'source': 'LassyDevelop/WR-P-E-I-0000041531/WR-P-E-I-0000041531.p.7.s.15.xml', 'sent_id': 'WR-P-E-I-0000041531.p.7.s.15', 'text': 'Daarnaast hadden de revolutionairen al precedenten gezet in het ondermijnen (of zelfs compleet vernietigen) van de aristocratische macht door de confiscatie van landgoederen.', 'auto': 'ALUD2.13.0', 'treebank': 'UD_Dutch-LassySmall/nl_lassysmall-ud-train.conllu'}	had	PL -> SG	Daarnaast	Daarnaast had de revolutionairen al precedenten gezet in het ondermijnen (of zelfs compleet vernietigen) van de aristocratische macht door de confiscatie van landgoederen.	[]	[]	0	0	0	False	False	False	6.450877275895787e-06	SV-#	nld	PL	SG	VS	aux	+
Drie maanden geleden was de vernederende beurt aan de FBI zelf, nadat bleek dat een spion jarenlang geheimen had doorgespeeld aan Moskou, moesten vijfhonderd medewerkers aan het technische wondermiddel vertellen of ze deugden.	vertellen	31	moesten	24.0	medewerkers	26	{'Number': 'Plur', 'lemma': 'medewerker'}	NOUN	moesten	24	{'Number': 'Plur', 'Tense': 'Past', 'VerbForm': 'Fin', 'lemma': 'moeten'}	AUX	-2	[]	{'archive': 'nl_alpinodev-ud-test.collection', 'source': 'LassyDevelop/WR-P-P-H-0000000055/WR-P-P-H-0000000055.p.2.s.1.xml', 'sent_id': 'WR-P-P-H-0000000055\\WR-P-P-H-0000000055.p.2.s.1', 'text': 'Drie maanden geleden was de vernederende beurt aan de FBI zelf, nadat bleek dat een spion jarenlang geheimen had doorgespeeld aan Moskou, moesten vijfhonderd medewerkers aan het technische wondermiddel vertellen of ze deugden.', 'auto': 'ALUD2.12.3', 'treebank': 'UD_Dutch-Alpino/nl_alpino-ud-test.conllu'}	moest	PL -> SG	Drie maanden geleden was de vernederende beurt aan de FBI zelf, nadat bleek dat een spion jarenlang geheimen had doorgespeeld aan Moskou,	Drie maanden geleden was de vernederende beurt aan de FBI zelf, nadat bleek dat een spion jarenlang geheimen had doorgespeeld aan Moskou, moest vijfhonderd medewerkers aan het technische wondermiddel vertellen of ze deugden.	[]	[]	0	0	0	False	False	False	7.310994246015223e-06	SV-#	nld	PL	SG	VS	aux	+
Over de verkoop van het vrijkomende onroerend goed zijn onderhandelingen gaande.	gaande	10	zijn	8.0	onderhandelingen	9	{'Number': 'Plur', 'lemma': 'onderhandeling'}	NOUN	zijn	8	{'Number': 'Plur', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'zijn'}	AUX	-1	[]	{'archive': 'nl_alpinodev-ud-train.collection', 'source': 'Treebank/cdb/3787.xml', 'sent_id': 'cdb\\3787', 'text': 'Over de verkoop van het vrijkomende onroerend goed zijn onderhandelingen gaande.', 'auto': 'ALUD2.12.3', 'treebank': 'UD_Dutch-Alpino/nl_alpino-ud-train.conllu'}	is	PL -> SG	Over de verkoop van het vrijkomende onroerend goed	Over de verkoop van het vrijkomende onroerend goed is onderhandelingen gaande.	[]	[]	0	0	0	False	False	False	1.8105056505462224e-06	SV-#	nld	PL	SG	VS	aux	+
Dat moesten alle kenners toegeven.	toegeven	4	moesten	1.0	kenners	3	{'Number': 'Plur', 'lemma': 'kenner'}	NOUN	moesten	1	{'Number': 'Plur', 'Tense': 'Past', 'VerbForm': 'Fin', 'lemma': 'moeten'}	AUX	-2	[]	{'archive': 'nl_alpinodev-ud-train.collection', 'source': 'Treebank/cdb/1806.xml', 'sent_id': 'cdb\\1806', 'text': 'Dat moesten alle kenners toegeven.', 'auto': 'ALUD2.12.3', 'treebank': 'UD_Dutch-Alpino/nl_alpino-ud-train.conllu'}	moest	PL -> SG	Dat	Dat moest alle kenners toegeven.	[]	[]	0	0	0	False	False	False	7.310994246015223e-06	SV-#	nld	PL	SG	VS	aux	+
Toen Ulysses S. Grant luitenant-generaal werd, moesten zijn frontlinies nog altijd marcheren.	marcheren	12	moesten	7.0	frontlinies	9	{'Number': 'Plur', 'lemma': 'frontlinie'}	NOUN	moesten	7	{'Number': 'Plur', 'Tense': 'Past', 'VerbForm': 'Fin', 'lemma': 'moeten'}	AUX	-2	[]	{'archive': 'WR-P-E-I-train.collection', 'source': 'LassyDevelop/WR-P-E-I-0000050394/WR-P-E-I-0000050394.p.9.s.267.xml', 'sent_id': 'WR-P-E-I-0000050394.p.9.s.267', 'text': 'Toen Ulysses S. Grant luitenant-generaal werd, moesten zijn frontlinies nog altijd marcheren.', 'auto': 'ALUD2.13.0', 'treebank': 'UD_Dutch-LassySmall/nl_lassysmall-ud-train.conllu'}	moest	PL -> SG	Toen Ulysses S. Grant luitenant-generaal werd,	Toen Ulysses S. Grant luitenant-generaal werd, moest zijn frontlinies nog altijd marcheren.	[]	[]	0	0	0	False	False	False	7.310994246015223e-06	SV-#	nld	PL	SG	VS	aux	+
In het vlot verlopen gesprek waren ook nog de studentenvoorzieningen ter sprake gekomen.	gekomen	12	waren	5.0	studentenvoorzieningen	9	{'Number': 'Plur', 'lemma': 'studentvoorziening'}	NOUN	waren	5	{'Number': 'Plur', 'Tense': 'Past', 'VerbForm': 'Fin', 'lemma': 'zijn'}	AUX	-4	[]	{'archive': 'nl_alpinodev-ud-train.collection', 'source': 'Treebank/cdb/2088.xml', 'sent_id': 'cdb\\2088', 'text': 'In het vlot verlopen gesprek waren ook nog de studentenvoorzieningen ter sprake gekomen.', 'auto': 'ALUD2.12.3', 'treebank': 'UD_Dutch-Alpino/nl_alpino-ud-train.conllu'}	was	PL -> SG	In het vlot verlopen gesprek	In het vlot verlopen gesprek was ook nog de studentenvoorzieningen ter sprake gekomen.	[]	[]	0	0	0	False	False	False	3.337627807963472e-05	SV-#	nld	PL	SG	VS	aux	+
In Macedonië zijn gisteren de gevechten tussen het leger en Albanese rebellen weer opgelaaid.	opgelaaid	13	zijn	2.0	gevechten	5	{'Number': 'Plur', 'lemma': 'gevecht'}	NOUN	zijn	2	{'Number': 'Plur', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'zijn'}	AUX	-3	[]	{'archive': 'nl_alpinodev-ud-dev.collection', 'source': 'LassyDevelop/WR-P-P-H-0000000057/WR-P-P-H-0000000057.p.1.s.2.xml', 'sent_id': 'WR-P-P-H-0000000057\\WR-P-P-H-0000000057.p.1.s.2', 'text': 'In Macedonië zijn gisteren de gevechten tussen het leger en Albanese rebellen weer opgelaaid.', 'auto': 'ALUD2.12.3', 'treebank': 'UD_Dutch-Alpino/nl_alpino-ud-dev.conllu'}	is	PL -> SG	In Macedonië	In Macedonië is gisteren de gevechten tussen het leger en Albanese rebellen weer opgelaaid.	[]	[]	0	0	0	False	False	False	5.214256273573122e-06	SV-#	nld	PL	SG	VS	aux	+
Er zijn globaal drie systemen voor bosbouw te onderscheiden:	onderscheiden	8	zijn	1.0	systemen	4	{'Number': 'Plur', 'lemma': 'systeem'}	NOUN	zijn	1	{'Number': 'Plur', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'zijn'}	AUX	-3	[]	{'archive': 'WR-P-E-I-dev.collection', 'source': 'LassyDevelop/WR-P-E-I-0000006366/WR-P-E-I-0000006366.p.8.s.217.xml', 'sent_id': 'WR-P-E-I-0000006366.p.8.s.217', 'text': 'Er zijn globaal drie systemen voor bosbouw te onderscheiden:', 'auto': 'ALUD2.13.0', 'treebank': 'UD_Dutch-LassySmall/nl_lassysmall-ud-dev.conllu'}	is	PL -> SG	Er	Er is globaal drie systemen voor bosbouw te onderscheiden:	[]	[]	0	0	0	False	False	False	5.214256273573122e-06	SV-#	nld	PL	SG	VS	aux	+
Hoewel Kongo (incl. Roeanda-Oeroendi) de enige echte kolonie was van België zijn er meer pogingen geweest tot kolonisatie.	geweest	17	zijn	13.0	pogingen	16	{'Number': 'Plur', 'lemma': 'poging'}	NOUN	zijn	13	{'Number': 'Plur', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'zijn'}	AUX	-3	[]	{'archive': 'nl_lassysmalldevelop-ud-train.collection', 'source': 'LassyDevelop/wiki-208/wiki-208.p.67.s.1.xml', 'sent_id': 'wiki-208.p.67.s.1', 'text': 'Hoewel Kongo (incl. Roeanda-Oeroendi) de enige echte kolonie was van België zijn er meer pogingen geweest tot kolonisatie.', 'auto': 'ALUD2.13.0', 'treebank': 'UD_Dutch-LassySmall/nl_lassysmall-ud-train.conllu'}	is	PL -> SG	Hoewel Kongo (incl. Roeanda-Oeroendi) de enige echte kolonie was van België	Hoewel Kongo (incl. Roeanda-Oeroendi) de enige echte kolonie was van België is er meer pogingen geweest tot kolonisatie.	[]	[]	0	0	0	False	False	False	5.214256273573122e-06	SV-#	nld	PL	SG	VS	aux	+
Verder zullen de vijf schouwburgen elk een van de geexposeerde werken aankopen en deze als herinnering aan het evenement een plaats geven in de theaters.	aankopen	11	zullen	1.0	schouwburgen	4	{'Number': 'Plur', 'lemma': 'schouwburg'}	NOUN	zullen	1	{'Number': 'Plur', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'zullen'}	AUX	-3	[]	{'archive': 'nl_alpinodev-ud-train.collection', 'source': 'Treebank/cdb/5899.xml', 'sent_id': 'cdb\\5899', 'text': 'Verder zullen de vijf schouwburgen elk een van de geexposeerde werken aankopen en deze als herinnering aan het evenement een plaats geven in de theaters.', 'auto': 'ALUD2.12.3', 'treebank': 'UD_Dutch-Alpino/nl_alpino-ud-train.conllu'}	zal	PL -> SG	Verder	Verder zal de vijf schouwburgen elk een van de geexposeerde werken aankopen en deze als herinnering aan het evenement een plaats geven in de theaters.	[]	[]	0	0	0	False	False	False	2.159027988276371e-06	SV-#	nld	PL	SG	VS	aux	+
'Dat moeten jullie nou niet doen', kwam Mies tussenbeide.	doen	6	moeten	2.0	jullie	3	{'Person': '2', 'PronType': 'Prs', 'lemma': 'jullie'}	PRON	moeten	2	{'Number': 'Plur', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'moeten', 'Person': '2'}	AUX	-1	[]	"{'archive': 'nl_alpinodev-ud-train.collection', 'source': 'Treebank/eans/02_02_03_47.xml', 'sent_id': 'eans\\02_02_03_47', 'text': ""'Dat moeten jullie nou niet doen', kwam Mies tussenbeide."", 'auto': 'ALUD2.12.3', 'treebank': 'UD_Dutch-Alpino/nl_alpino-ud-train.conllu'}"	moet	PL -> SG	'Dat	'Dat moet jullie nou niet doen', kwam Mies tussenbeide.	[]	[]	0	0	0	False	False	False	1.043008689988585e-06	SV-#	nld	PL	SG	VS	aux	+
Zo moeten er meer centra komen waar alcoholisten voorlichting en hulp kunnen krijgen.	komen	5	moeten	1.0	centra	4	{'Number': 'Plur', 'lemma': 'centrum'}	NOUN	moeten	1	{'Number': 'Plur', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'moeten'}	AUX	-3	[]	{'archive': 'nl_alpinodev-ud-train.collection', 'source': 'Treebank/cdb/3592.xml', 'sent_id': 'cdb\\3592', 'text': 'Zo moeten er meer centra komen waar alcoholisten voorlichting en hulp kunnen krijgen.', 'auto': 'ALUD2.12.3', 'treebank': 'UD_Dutch-Alpino/nl_alpino-ud-train.conllu'}	moet	PL -> SG	Zo	Zo moet er meer centra komen waar alcoholisten voorlichting en hulp kunnen krijgen.	[]	[]	0	0	0	False	False	False	1.2015460108668495e-05	SV-#	nld	PL	SG	VS	aux	+
Zo kunnen zorgverleners vastleggen dat de activiteit bij het individuele kind is uitgevoerd.	vastleggen	3	kunnen	1.0	zorgverleners	2	{'Number': 'Plur', 'lemma': 'zorgverlener'}	NOUN	kunnen	1	{'Number': 'Plur', 'Tense': 'Pres', 'VerbForm': 'Fin', 'lemma': 'kunnen'}	AUX	-1	[]	{'archive': 'nl_alpinodev-ud-test.collection', 'source': 'LassyDevelop/WR-P-P-L-0000000003/WR-P-P-L-0000000003.p.21.s.6.xml', 'sent_id': 'WR-P-P-L-0000000003\\WR-P-P-L-0000000003.p.21.s.6', 'text': 'Zo kunnen zorgverleners vastleggen dat de activiteit bij het individuele kind is uitgevoerd.', 'auto': 'ALUD2.12.3', 'treebank': 'UD_Dutch-Alpino/nl_alpino-ud-test.conllu'}	kan	PL -> SG	Zo	Zo kan zorgverleners vastleggen dat de activiteit bij het individuele kind is uitgevoerd.	[]	[]	0	0	0	False	False	False	2.741622842255709e-06	SV-#	nld	PL	SG	VS	aux	+
In het zog van het lot van Duitsland zouden de andere landen van de Centrale Mogendheden grondgebieden verliezen.	verliezen	17	zouden	8.0	landen	11	{'Number': 'Plur', 'lemma': 'land'}	NOUN	zouden	8	{'Number': 'Plur', 'Tense': 'Past', 'VerbForm': 'Fin', 'lemma': 'zullen'}	AUX	-3	[]	{'archive': 'WR-P-E-I-train.collection', 'source': 'LassyDevelop/WR-P-E-I-0000040286/WR-P-E-I-0000040286.p.7.s.19.xml', 'sent_id': 'WR-P-E-I-0000040286.p.7.s.19', 'text': 'In het zog van het lot van Duitsland zouden de andere landen van de Centrale Mogendheden grondgebieden verliezen.', 'auto': 'ALUD2.13.0', 'treebank': 'UD_Dutch-LassySmall/nl_lassysmall-ud-train.conllu'}	zou	PL -> SG	In het zog van het lot van Duitsland	In het zog van het lot van Duitsland zou de andere landen van de Centrale Mogendheden grondgebieden verliezen.	[]	[]	0	0	0	False	False	False	3.838271979157993e-06	SV-#	nld	PL	SG	VS	aux	+
